time,total load forecast,total load actual
2018-01-09 14:00:00+01:00,31536,31594.0
2018-01-09 15:00:00+01:00,30944,30933.0
2018-01-09 16:00:00+01:00,30300,30414.0
2018-01-09 17:00:00+01:00,29871,30087.0
2018-01-09 18:00:00+01:00,29546,29701.0
2018-01-09 19:00:00+01:00,29375,29364.0
2018-01-09 20:00:00+01:00,29885,29672.0
2018-01-09 21:00:00+01:00,31107,31042.0
2018-01-09 22:00:00+01:00,29418,29442.0
2018-01-09 23:00:00+01:00,27803,27625.0
2018-01-10 00:00:00+01:00,23685,23720.0
2018-01-10 01:00:00+01:00,22447,22667.0
2018-01-10 02:00:00+01:00,21677,21892.0
2018-01-10 03:00:00+01:00,21451,21649.0
2018-01-10 04:00:00+01:00,21488,21547.0
2018-01-10 05:00:00+01:00,22128,22136.0
2018-01-10 06:00:00+01:00,24722,24622.0
2018-01-10 07:00:00+01:00,28532,28097.0
2018-01-10 08:00:00+01:00,30130,29724.0
2018-01-10 09:00:00+01:00,31310,30807.0
2018-01-10 10:00:00+01:00,31896,31501.0
2018-01-10 11:00:00+01:00,32313,32181.0
2018-01-10 12:00:00+01:00,32979,32949.0
2018-01-10 13:00:00+01:00,33239,33195.0
2018-01-10 14:00:00+01:00,32449,32426.0
2018-01-10 15:00:00+01:00,31962,31895.0
2018-01-10 16:00:00+01:00,31960,31644.0
2018-01-10 17:00:00+01:00,31886,31656.0
2018-01-10 18:00:00+01:00,31371,30812.0
2018-01-10 19:00:00+01:00,31495,30893.0
2018-01-10 20:00:00+01:00,33274,32858.0
2018-01-10 21:00:00+01:00,32470,32059.0
2018-01-10 22:00:00+01:00,29263,29129.0
2018-01-10 23:00:00+01:00,26759,26755.0
2018-01-11 00:00:00+01:00,26741,26485.0
2018-01-11 01:00:00+01:00,24986,24649.0
2018-01-11 02:00:00+01:00,23549,23220.0
2018-01-11 03:00:00+01:00,22814,22586.0
2018-01-11 04:00:00+01:00,22438,22221.0
2018-01-11 05:00:00+01:00,22165,22148.0
2018-01-11 06:00:00+01:00,22272,22469.0
2018-01-11 07:00:00+01:00,22165,22957.0
2018-01-11 08:00:00+01:00,22672,23960.0
2018-01-11 09:00:00+01:00,24527,25994.0
2018-01-11 10:00:00+01:00,25697,27364.0
2018-01-11 11:00:00+01:00,26377,27682.0
2018-01-11 12:00:00+01:00,26289,27398.0
2018-01-11 13:00:00+01:00,26881,27520.0
2018-01-11 14:00:00+01:00,27109,27262.0
2018-01-11 15:00:00+01:00,26007,26185.0
2018-01-11 16:00:00+01:00,25186,25375.0
2018-01-11 17:00:00+01:00,25195,25196.0
2018-01-11 18:00:00+01:00,27109,27299.0
2018-01-11 19:00:00+01:00,28170,28822.0
2018-01-11 20:00:00+01:00,29000,29569.0
2018-01-11 21:00:00+01:00,29011,29496.0
2018-01-11 22:00:00+01:00,28246,28344.0
2018-01-11 23:00:00+01:00,26308,26424.0
2018-01-12 00:00:00+01:00,27711,27592.0
2018-01-12 01:00:00+01:00,25682,25652.0
2018-01-12 02:00:00+01:00,24189,24165.0
2018-01-12 03:00:00+01:00,23430,23445.0
2018-01-12 04:00:00+01:00,23063,23176.0
2018-01-12 05:00:00+01:00,23016,23167.0
2018-01-12 06:00:00+01:00,23816,23782.0
2018-01-12 07:00:00+01:00,25348,25273.0
2018-01-12 08:00:00+01:00,26906,26823.0
2018-01-12 09:00:00+01:00,29411,29418.0
2018-01-12 10:00:00+01:00,31051,30850.0
2018-01-12 11:00:00+01:00,31167,31070.0
2018-01-12 12:00:00+01:00,30651,30452.0
2018-01-12 13:00:00+01:00,30621,30335.0
2018-01-12 14:00:00+01:00,29973,29804.0
2018-01-12 15:00:00+01:00,28660,28701.0
2018-01-12 16:00:00+01:00,28113,27893.0
2018-01-12 17:00:00+01:00,28612,28646.0
2018-01-12 18:00:00+01:00,30788,30653.0
2018-01-12 19:00:00+01:00,31492,31068.0
2018-01-12 20:00:00+01:00,31768,31525.0
2018-01-12 21:00:00+01:00,31596,31244.0
2018-01-12 22:00:00+01:00,30207,29784.0
2018-01-12 23:00:00+01:00,28071,27859.0
2018-01-13 00:00:00+01:00,28843,29696.0
2018-01-13 01:00:00+01:00,26718,27207.0
2018-01-13 02:00:00+01:00,25199,25639.0
2018-01-13 03:00:00+01:00,24500,24942.0
2018-01-13 04:00:00+01:00,24184,24452.0
2018-01-13 05:00:00+01:00,24184,24303.0
2018-01-13 06:00:00+01:00,24908,24930.0
2018-01-13 07:00:00+01:00,27032,26539.0
2018-01-13 08:00:00+01:00,29381,28350.0
2018-01-13 09:00:00+01:00,31695,31034.0
2018-01-13 10:00:00+01:00,33674,33328.0
2018-01-13 11:00:00+01:00,33858,33998.0
2018-01-13 12:00:00+01:00,33244,33837.0
2018-01-13 13:00:00+01:00,33092,34051.0
2018-01-13 14:00:00+01:00,32361,33580.0
2018-01-13 15:00:00+01:00,31112,32283.0
2018-01-13 16:00:00+01:00,30334,31363.0
2018-01-13 17:00:00+01:00,30380,31130.0
2018-01-13 18:00:00+01:00,32552,32760.0
2018-01-13 19:00:00+01:00,33658,33712.0
2018-01-13 20:00:00+01:00,34205,34044.0
2018-01-13 21:00:00+01:00,33806,33730.0
2018-01-13 22:00:00+01:00,32141,32351.0
2018-01-13 23:00:00+01:00,29794,30229.0
2018-01-14 00:00:00+01:00,27912,27927.0
2018-01-14 01:00:00+01:00,25589,25579.0
2018-01-14 02:00:00+01:00,23947,23887.0
2018-01-14 03:00:00+01:00,22917,22968.0
2018-01-14 04:00:00+01:00,22499,22367.0
2018-01-14 05:00:00+01:00,22478,22345.0
2018-01-14 06:00:00+01:00,22940,22849.0
2018-01-14 07:00:00+01:00,23851,23666.0
2018-01-14 08:00:00+01:00,24577,24472.0
2018-01-14 09:00:00+01:00,26535,26437.0
2018-01-14 10:00:00+01:00,28864,29091.0
2018-01-14 11:00:00+01:00,29841,30443.0
2018-01-14 12:00:00+01:00,29974,30689.0
2018-01-14 13:00:00+01:00,30778,31383.0
2018-01-14 14:00:00+01:00,30950,31230.0
2018-01-14 15:00:00+01:00,29933,29789.0
2018-01-14 16:00:00+01:00,29342,28694.0
2018-01-14 17:00:00+01:00,29369,28529.0
2018-01-14 18:00:00+01:00,31609,30829.0
2018-01-14 19:00:00+01:00,33121,32694.0
2018-01-14 20:00:00+01:00,34165,33733.0
2018-01-14 21:00:00+01:00,34529,33944.0
2018-01-14 22:00:00+01:00,33016,32725.0
2018-01-14 23:00:00+01:00,30426,29987.0
2018-01-15 00:00:00+01:00,27241,27071.0
2018-01-15 01:00:00+01:00,25103,24897.0
2018-01-15 02:00:00+01:00,23854,23763.0
2018-01-15 03:00:00+01:00,23365,23367.0
2018-01-15 04:00:00+01:00,23236,23467.0
2018-01-15 05:00:00+01:00,24040,24232.0
2018-01-15 06:00:00+01:00,27201,27441.0
2018-01-15 07:00:00+01:00,32643,32817.0
2018-01-15 08:00:00+01:00,36537,36481.0
2018-01-15 09:00:00+01:00,37633,37847.0
2018-01-15 10:00:00+01:00,38404,38595.0
2018-01-15 11:00:00+01:00,38685,38455.0
2018-01-15 12:00:00+01:00,38319,37900.0
2018-01-15 13:00:00+01:00,38212,37541.0
2018-01-15 14:00:00+01:00,36978,36353.0
2018-01-15 15:00:00+01:00,36296,35719.0
2018-01-15 16:00:00+01:00,35971,35397.0
2018-01-15 17:00:00+01:00,36142,35698.0
2018-01-15 18:00:00+01:00,37768,37389.0
2018-01-15 19:00:00+01:00,38810,38677.0
2018-01-15 20:00:00+01:00,38924,39011.0
2018-01-15 21:00:00+01:00,38145,38107.0
2018-01-15 22:00:00+01:00,35454,35180.0
2018-01-15 23:00:00+01:00,31975,31684.0
2018-01-16 00:00:00+01:00,29223,29080.0
2018-01-16 01:00:00+01:00,26994,26989.0
2018-01-16 02:00:00+01:00,25597,25534.0
2018-01-16 03:00:00+01:00,25097,25043.0
2018-01-16 04:00:00+01:00,24950,24865.0
2018-01-16 05:00:00+01:00,25632,25549.0
2018-01-16 06:00:00+01:00,28271,28376.0
2018-01-16 07:00:00+01:00,33167,33340.0
2018-01-16 08:00:00+01:00,36192,36495.0
2018-01-16 09:00:00+01:00,37077,37428.0
2018-01-16 10:00:00+01:00,37761,37824.0
2018-01-16 11:00:00+01:00,37476,37398.0
2018-01-16 12:00:00+01:00,36857,36831.0
2018-01-16 13:00:00+01:00,36721,36585.0
2018-01-16 14:00:00+01:00,35668,35295.0
2018-01-16 15:00:00+01:00,34994,34766.0
2018-01-16 16:00:00+01:00,34665,34470.0
2018-01-16 17:00:00+01:00,34805,34557.0
2018-01-16 18:00:00+01:00,36586,36302.0
2018-01-16 19:00:00+01:00,37979,37882.0
2018-01-16 20:00:00+01:00,38280,38338.0
2018-01-16 21:00:00+01:00,37536,37592.0
2018-01-16 22:00:00+01:00,34754,34775.0
2018-01-16 23:00:00+01:00,31479,31260.0
2018-01-17 00:00:00+01:00,28847,28778.0
2018-01-17 01:00:00+01:00,26644,26633.0
2018-01-17 02:00:00+01:00,25350,25428.0
2018-01-17 03:00:00+01:00,24831,24967.0
2018-01-17 04:00:00+01:00,24680,24989.0
2018-01-17 05:00:00+01:00,25334,25634.0
2018-01-17 06:00:00+01:00,28003,28262.0
2018-01-17 07:00:00+01:00,32699,33043.0
2018-01-17 08:00:00+01:00,35532,35912.0
2018-01-17 09:00:00+01:00,36681,36749.0
2018-01-17 10:00:00+01:00,37341,37048.0
2018-01-17 11:00:00+01:00,37123,36698.0
2018-01-17 12:00:00+01:00,36689,36159.0
2018-01-17 13:00:00+01:00,36602,35820.0
2018-01-17 14:00:00+01:00,35455,34651.0
2018-01-17 15:00:00+01:00,34755,34068.0
2018-01-17 16:00:00+01:00,34353,33707.0
2018-01-17 17:00:00+01:00,34504,33755.0
2018-01-17 18:00:00+01:00,36097,35431.0
2018-01-17 19:00:00+01:00,37288,37130.0
2018-01-17 20:00:00+01:00,37667,37595.0
2018-01-17 21:00:00+01:00,36899,36879.0
2018-01-17 22:00:00+01:00,34269,34112.0
2018-01-17 23:00:00+01:00,31085,30874.0
2018-01-18 00:00:00+01:00,28837,28515.0
2018-01-18 01:00:00+01:00,26689,26561.0
2018-01-18 02:00:00+01:00,25348,25257.0
2018-01-18 03:00:00+01:00,24930,24791.0
2018-01-18 04:00:00+01:00,24857,24778.0
2018-01-18 05:00:00+01:00,25488,25257.0
2018-01-18 06:00:00+01:00,28188,27986.0
2018-01-18 07:00:00+01:00,32800,32829.0
2018-01-18 08:00:00+01:00,35676,35707.0
2018-01-18 09:00:00+01:00,36599,36607.0
2018-01-18 10:00:00+01:00,37064,36925.0
2018-01-18 11:00:00+01:00,36865,36500.0
2018-01-18 12:00:00+01:00,36430,35916.0
2018-01-18 13:00:00+01:00,36237,35405.0
2018-01-18 14:00:00+01:00,35043,34314.0
2018-01-18 15:00:00+01:00,34398,34010.0
2018-01-18 16:00:00+01:00,34083,33899.0
2018-01-18 17:00:00+01:00,34219,33977.0
2018-01-18 18:00:00+01:00,35826,35741.0
2018-01-18 19:00:00+01:00,37215,37255.0
2018-01-18 20:00:00+01:00,37488,37653.0
2018-01-18 21:00:00+01:00,36841,36865.0
2018-01-18 22:00:00+01:00,34346,34299.0
2018-01-18 23:00:00+01:00,31059,30981.0
2018-01-19 00:00:00+01:00,28778,28699.0
2018-01-19 01:00:00+01:00,26556,26600.0
2018-01-19 02:00:00+01:00,25334,25369.0
2018-01-19 03:00:00+01:00,24826,24703.0
2018-01-19 04:00:00+01:00,24720,24656.0
2018-01-19 05:00:00+01:00,25320,25377.0
2018-01-19 06:00:00+01:00,27992,28142.0
2018-01-19 07:00:00+01:00,32730,32852.0
2018-01-19 08:00:00+01:00,35728,35889.0
2018-01-19 09:00:00+01:00,36563,36801.0
2018-01-19 10:00:00+01:00,36949,37239.0
2018-01-19 11:00:00+01:00,36668,37076.0
2018-01-19 12:00:00+01:00,36046,36506.0
2018-01-19 13:00:00+01:00,35732,36183.0
2018-01-19 14:00:00+01:00,34507,34645.0
2018-01-19 15:00:00+01:00,33843,33562.0
2018-01-19 16:00:00+01:00,33475,33088.0
2018-01-19 17:00:00+01:00,33522,32951.0
2018-01-19 18:00:00+01:00,35289,34431.0
2018-01-19 19:00:00+01:00,36408,35955.0
2018-01-19 20:00:00+01:00,36498,36042.0
2018-01-19 21:00:00+01:00,35702,35367.0
2018-01-19 22:00:00+01:00,33358,33186.0
2018-01-19 23:00:00+01:00,30639,30589.0
2018-01-20 00:00:00+01:00,28513,28582.0
2018-01-20 01:00:00+01:00,26353,26467.0
2018-01-20 02:00:00+01:00,24838,24933.0
2018-01-20 03:00:00+01:00,24123,24084.0
2018-01-20 04:00:00+01:00,23730,23565.0
2018-01-20 05:00:00+01:00,23693,23551.0
2018-01-20 06:00:00+01:00,24522,24171.0
2018-01-20 07:00:00+01:00,26337,25806.0
2018-01-20 08:00:00+01:00,28089,27507.0
2018-01-20 09:00:00+01:00,30343,29919.0
2018-01-20 10:00:00+01:00,32093,31735.0
2018-01-20 11:00:00+01:00,32228,32020.0
2018-01-20 12:00:00+01:00,31635,31350.0
2018-01-20 13:00:00+01:00,31488,31356.0
2018-01-20 14:00:00+01:00,30783,30633.0
2018-01-20 15:00:00+01:00,29512,29464.0
2018-01-20 16:00:00+01:00,28605,28486.0
2018-01-20 17:00:00+01:00,28370,28463.0
2018-01-20 18:00:00+01:00,30326,30102.0
2018-01-20 19:00:00+01:00,31704,31769.0
2018-01-20 20:00:00+01:00,32419,32104.0
2018-01-20 21:00:00+01:00,32095,31837.0
2018-01-20 22:00:00+01:00,30694,30526.0
2018-01-20 23:00:00+01:00,28540,28532.0
2018-01-21 00:00:00+01:00,26631,26212.0
2018-01-21 01:00:00+01:00,24456,24156.0
2018-01-21 02:00:00+01:00,22914,22697.0
2018-01-21 03:00:00+01:00,22067,21952.0
2018-01-21 04:00:00+01:00,21642,21541.0
2018-01-21 05:00:00+01:00,21601,21645.0
2018-01-21 06:00:00+01:00,22086,22110.0
2018-01-21 07:00:00+01:00,22772,22961.0
2018-01-21 08:00:00+01:00,23314,23554.0
2018-01-21 09:00:00+01:00,25099,25384.0
2018-01-21 10:00:00+01:00,27084,27481.0
2018-01-21 11:00:00+01:00,27828,28276.0
2018-01-21 12:00:00+01:00,27753,28007.0
2018-01-21 13:00:00+01:00,28232,28038.0
2018-01-21 14:00:00+01:00,28146,27927.0
2018-01-21 15:00:00+01:00,27035,26581.0
2018-01-21 16:00:00+01:00,26255,25872.0
2018-01-21 17:00:00+01:00,26091,25619.0
2018-01-21 18:00:00+01:00,28456,27580.0
2018-01-21 19:00:00+01:00,30400,29949.0
2018-01-21 20:00:00+01:00,31553,31164.0
2018-01-21 21:00:00+01:00,31855,31311.0
2018-01-21 22:00:00+01:00,30507,30226.0
2018-01-21 23:00:00+01:00,28128,27842.0
2018-01-22 00:00:00+01:00,25501,25370.0
2018-01-22 01:00:00+01:00,23597,23756.0
2018-01-22 02:00:00+01:00,22577,22898.0
2018-01-22 03:00:00+01:00,22164,22486.0
2018-01-22 04:00:00+01:00,22161,22575.0
2018-01-22 05:00:00+01:00,22959,23415.0
2018-01-22 06:00:00+01:00,25876,26439.0
2018-01-22 07:00:00+01:00,30591,31221.0
2018-01-22 08:00:00+01:00,33711,34126.0
2018-01-22 09:00:00+01:00,34736,35114.0
2018-01-22 10:00:00+01:00,35325,35461.0
2018-01-22 11:00:00+01:00,35454,35093.0
2018-01-22 12:00:00+01:00,34910,34739.0
2018-01-22 13:00:00+01:00,34576,34411.0
2018-01-22 14:00:00+01:00,33307,33384.0
2018-01-22 15:00:00+01:00,32578,32750.0
2018-01-22 16:00:00+01:00,32222,32288.0
2018-01-22 17:00:00+01:00,32261,32365.0
2018-01-22 18:00:00+01:00,33787,33735.0
2018-01-22 19:00:00+01:00,35460,35367.0
2018-01-22 20:00:00+01:00,35694,35896.0
2018-01-22 21:00:00+01:00,35038,35142.0
2018-01-22 22:00:00+01:00,32534,32692.0
2018-01-22 23:00:00+01:00,29541,29479.0
2018-01-23 00:00:00+01:00,27267,27520.0
2018-01-23 01:00:00+01:00,25495,25849.0
2018-01-23 02:00:00+01:00,24406,24688.0
2018-01-23 03:00:00+01:00,24004,24223.0
2018-01-23 04:00:00+01:00,23951,24215.0
2018-01-23 05:00:00+01:00,24692,24775.0
2018-01-23 06:00:00+01:00,27354,27297.0
2018-01-23 07:00:00+01:00,32052,31900.0
2018-01-23 08:00:00+01:00,34683,34594.0
2018-01-23 09:00:00+01:00,35415,35333.0
2018-01-23 10:00:00+01:00,35818,35680.0
2018-01-23 11:00:00+01:00,35505,35373.0
2018-01-23 12:00:00+01:00,34934,34888.0
2018-01-23 13:00:00+01:00,34747,34544.0
2018-01-23 14:00:00+01:00,33647,33334.0
2018-01-23 15:00:00+01:00,32948,32628.0
2018-01-23 16:00:00+01:00,32640,32298.0
2018-01-23 17:00:00+01:00,32705,32336.0
2018-01-23 18:00:00+01:00,34393,33783.0
2018-01-23 19:00:00+01:00,36105,35680.0
2018-01-23 20:00:00+01:00,36433,36300.0
2018-01-23 21:00:00+01:00,35471,35400.0
2018-01-23 22:00:00+01:00,32712,32827.0
2018-01-23 23:00:00+01:00,29743,29671.0
2018-01-24 00:00:00+01:00,27574,27843.0
2018-01-24 01:00:00+01:00,25793,25915.0
2018-01-24 02:00:00+01:00,24660,24596.0
2018-01-24 03:00:00+01:00,24195,24206.0
2018-01-24 04:00:00+01:00,24144,23995.0
2018-01-24 05:00:00+01:00,24858,24626.0
2018-01-24 06:00:00+01:00,27459,27356.0
2018-01-24 07:00:00+01:00,31949,31959.0
2018-01-24 08:00:00+01:00,34472,34695.0
2018-01-24 09:00:00+01:00,35360,35484.0
2018-01-24 10:00:00+01:00,35740,35535.0
2018-01-24 11:00:00+01:00,35464,35229.0
2018-01-24 12:00:00+01:00,34963,34775.0
2018-01-24 13:00:00+01:00,34736,34441.0
2018-01-24 14:00:00+01:00,33578,33438.0
2018-01-24 15:00:00+01:00,32810,32919.0
2018-01-24 16:00:00+01:00,32387,32634.0
2018-01-24 17:00:00+01:00,32428,32753.0
2018-01-24 18:00:00+01:00,33977,34336.0
2018-01-24 19:00:00+01:00,35717,36162.0
2018-01-24 20:00:00+01:00,36222,36619.0
2018-01-24 21:00:00+01:00,35381,35742.0
2018-01-24 22:00:00+01:00,32804,33028.0
2018-01-24 23:00:00+01:00,29770,30018.0
2018-01-25 00:00:00+01:00,28045,27889.0
2018-01-25 01:00:00+01:00,26158,25937.0
2018-01-25 02:00:00+01:00,24811,24745.0
2018-01-25 03:00:00+01:00,24340,24314.0
2018-01-25 04:00:00+01:00,24272,24066.0
2018-01-25 05:00:00+01:00,24853,24696.0
2018-01-25 06:00:00+01:00,27486,27387.0
2018-01-25 07:00:00+01:00,32057,31834.0
2018-01-25 08:00:00+01:00,34732,34538.0
2018-01-25 09:00:00+01:00,35712,35436.0
2018-01-25 10:00:00+01:00,36100,35837.0
2018-01-25 11:00:00+01:00,35936,35781.0
2018-01-25 12:00:00+01:00,35559,35807.0
2018-01-25 13:00:00+01:00,35277,35885.0
2018-01-25 14:00:00+01:00,34153,34811.0
2018-01-25 15:00:00+01:00,33502,34360.0
2018-01-25 16:00:00+01:00,33253,34296.0
2018-01-25 17:00:00+01:00,33402,34662.0
2018-01-25 18:00:00+01:00,35150,35185.0
2018-01-25 19:00:00+01:00,36648,36188.0
2018-01-25 20:00:00+01:00,36958,36768.0
2018-01-25 21:00:00+01:00,36063,35860.0
2018-01-25 22:00:00+01:00,33452,33225.0
2018-01-25 23:00:00+01:00,30385,30040.0
2018-01-26 00:00:00+01:00,28507,27886.0
2018-01-26 01:00:00+01:00,26413,26300.0
2018-01-26 02:00:00+01:00,25161,25145.0
2018-01-26 03:00:00+01:00,24645,24676.0
2018-01-26 04:00:00+01:00,24502,24621.0
2018-01-26 05:00:00+01:00,25115,25274.0
2018-01-26 06:00:00+01:00,27780,27795.0
2018-01-26 07:00:00+01:00,32389,32432.0
2018-01-26 08:00:00+01:00,35331,35270.0
2018-01-26 09:00:00+01:00,36453,36539.0
2018-01-26 10:00:00+01:00,37025,37205.0
2018-01-26 11:00:00+01:00,36930,37248.0
2018-01-26 12:00:00+01:00,36440,36934.0
2018-01-26 13:00:00+01:00,36132,36801.0
2018-01-26 14:00:00+01:00,34878,35483.0
2018-01-26 15:00:00+01:00,34024,34702.0
2018-01-26 16:00:00+01:00,33564,34314.0
2018-01-26 17:00:00+01:00,33532,34257.0
2018-01-26 18:00:00+01:00,34998,35191.0
2018-01-26 19:00:00+01:00,36556,36840.0
2018-01-26 20:00:00+01:00,36712,36937.0
2018-01-26 21:00:00+01:00,35742,35986.0
2018-01-26 22:00:00+01:00,33463,33712.0
2018-01-26 23:00:00+01:00,30747,31047.0
2018-01-27 00:00:00+01:00,28775,29049.0
2018-01-27 01:00:00+01:00,26563,26780.0
2018-01-27 02:00:00+01:00,25145,25224.0
2018-01-27 03:00:00+01:00,24410,24438.0
2018-01-27 04:00:00+01:00,23960,24110.0
2018-01-27 05:00:00+01:00,23916,24087.0
2018-01-27 06:00:00+01:00,24638,24624.0
2018-01-27 07:00:00+01:00,26401,26112.0
2018-01-27 08:00:00+01:00,28284,27842.0
2018-01-27 09:00:00+01:00,30901,30589.0
2018-01-27 10:00:00+01:00,32918,32670.0
2018-01-27 11:00:00+01:00,33278,32825.0
2018-01-27 12:00:00+01:00,32746,32130.0
2018-01-27 13:00:00+01:00,32639,31978.0
2018-01-27 14:00:00+01:00,31997,31268.0
2018-01-27 15:00:00+01:00,30724,30113.0
2018-01-27 16:00:00+01:00,29865,29210.0
2018-01-27 17:00:00+01:00,29753,29211.0
2018-01-27 18:00:00+01:00,31366,30634.0
2018-01-27 19:00:00+01:00,32863,32398.0
2018-01-27 20:00:00+01:00,33372,32858.0
2018-01-27 21:00:00+01:00,32828,32772.0
2018-01-27 22:00:00+01:00,31494,31486.0
2018-01-27 23:00:00+01:00,29330,29341.0
2018-01-28 00:00:00+01:00,27121,27071.0
2018-01-28 01:00:00+01:00,25056,24950.0
2018-01-28 02:00:00+01:00,23399,23540.0
2018-01-28 03:00:00+01:00,22598,22679.0
2018-01-28 04:00:00+01:00,22186,22300.0
2018-01-28 05:00:00+01:00,22266,22253.0
2018-01-28 06:00:00+01:00,22728,22544.0
2018-01-28 07:00:00+01:00,23538,23096.0
2018-01-28 08:00:00+01:00,24172,23962.0
2018-01-28 09:00:00+01:00,26172,26273.0
2018-01-28 10:00:00+01:00,28342,28506.0
2018-01-28 11:00:00+01:00,29088,29497.0
2018-01-28 12:00:00+01:00,29048,29256.0
2018-01-28 13:00:00+01:00,29493,29543.0
2018-01-28 14:00:00+01:00,29497,29348.0
2018-01-28 15:00:00+01:00,28270,28075.0
2018-01-28 16:00:00+01:00,27441,27316.0
2018-01-28 17:00:00+01:00,27270,27142.0
2018-01-28 18:00:00+01:00,29240,28823.0
2018-01-28 19:00:00+01:00,31642,31214.0
2018-01-28 20:00:00+01:00,32849,32469.0
2018-01-28 21:00:00+01:00,33050,32566.0
2018-01-28 22:00:00+01:00,31790,31469.0
2018-01-28 23:00:00+01:00,29266,28919.0
2018-01-29 00:00:00+01:00,26430,26206.0
2018-01-29 01:00:00+01:00,24546,24375.0
2018-01-29 02:00:00+01:00,23428,23280.0
2018-01-29 03:00:00+01:00,22988,22779.0
2018-01-29 04:00:00+01:00,22958,22754.0
2018-01-29 05:00:00+01:00,23784,23580.0
2018-01-29 06:00:00+01:00,26854,26724.0
2018-01-29 07:00:00+01:00,31724,31846.0
2018-01-29 08:00:00+01:00,35060,34867.0
2018-01-29 09:00:00+01:00,36310,36074.0
2018-01-29 10:00:00+01:00,37000,36608.0
2018-01-29 11:00:00+01:00,36886,36343.0
2018-01-29 12:00:00+01:00,36429,35695.0
2018-01-29 13:00:00+01:00,36347,35410.0
2018-01-29 14:00:00+01:00,34952,34234.0
2018-01-29 15:00:00+01:00,34183,33621.0
2018-01-29 16:00:00+01:00,34123,33162.0
2018-01-29 17:00:00+01:00,34356,33124.0
2018-01-29 18:00:00+01:00,35370,34341.0
2018-01-29 19:00:00+01:00,36949,36418.0
2018-01-29 20:00:00+01:00,37159,36927.0
2018-01-29 21:00:00+01:00,36490,36070.0
2018-01-29 22:00:00+01:00,33976,33254.0
2018-01-29 23:00:00+01:00,30682,30058.0
2018-01-30 00:00:00+01:00,28264,27859.0
2018-01-30 01:00:00+01:00,26362,25912.0
2018-01-30 02:00:00+01:00,25136,24764.0
2018-01-30 03:00:00+01:00,24639,24258.0
2018-01-30 04:00:00+01:00,24477,24351.0
2018-01-30 05:00:00+01:00,25073,24989.0
2018-01-30 06:00:00+01:00,27675,27743.0
2018-01-30 07:00:00+01:00,32385,32714.0
2018-01-30 08:00:00+01:00,35389,35340.0
2018-01-30 09:00:00+01:00,36338,36269.0
2018-01-30 10:00:00+01:00,36671,36619.0
2018-01-30 11:00:00+01:00,36408,36405.0
2018-01-30 12:00:00+01:00,35836,35700.0
2018-01-30 13:00:00+01:00,35585,35505.0
2018-01-30 14:00:00+01:00,34527,34430.0
2018-01-30 15:00:00+01:00,33944,33799.0
2018-01-30 16:00:00+01:00,33643,33430.0
2018-01-30 17:00:00+01:00,33669,33438.0
2018-01-30 18:00:00+01:00,34819,34663.0
2018-01-30 19:00:00+01:00,36858,36846.0
2018-01-30 20:00:00+01:00,37498,37348.0
2018-01-30 21:00:00+01:00,36686,36600.0
2018-01-30 22:00:00+01:00,34027,33758.0
2018-01-30 23:00:00+01:00,30783,30372.0
2018-01-31 00:00:00+01:00,28162,28039.0
2018-01-31 01:00:00+01:00,26153,26165.0
2018-01-31 02:00:00+01:00,24946,25092.0
2018-01-31 03:00:00+01:00,24507,24628.0
2018-01-31 04:00:00+01:00,24423,24572.0
2018-01-31 05:00:00+01:00,25129,25172.0
2018-01-31 06:00:00+01:00,27829,27748.0
2018-01-31 07:00:00+01:00,32509,32539.0
2018-01-31 08:00:00+01:00,35358,35253.0
2018-01-31 09:00:00+01:00,36306,36222.0
2018-01-31 10:00:00+01:00,36722,36557.0
2018-01-31 11:00:00+01:00,36451,36141.0
2018-01-31 12:00:00+01:00,35953,35620.0
2018-01-31 13:00:00+01:00,35666,35213.0
2018-01-31 14:00:00+01:00,34544,34052.0
2018-01-31 15:00:00+01:00,33886,33372.0
2018-01-31 16:00:00+01:00,33558,33102.0
2018-01-31 17:00:00+01:00,33668,33198.0
2018-01-31 18:00:00+01:00,34923,34434.0
2018-01-31 19:00:00+01:00,36712,36538.0
2018-01-31 20:00:00+01:00,37181,37134.0
2018-01-31 21:00:00+01:00,36310,36390.0
2018-01-31 22:00:00+01:00,33632,33770.0
2018-01-31 23:00:00+01:00,30527,30380.0
2018-02-01 00:00:00+01:00,22092,22657.0
2018-02-01 01:00:00+01:00,20003,20818.0
2018-02-01 02:00:00+01:00,18769,19741.0
2018-02-01 03:00:00+01:00,18461,19276.0
2018-02-01 04:00:00+01:00,18466,19192.0
2018-02-01 05:00:00+01:00,19659,20003.0
2018-02-01 06:00:00+01:00,22760,22852.0
2018-02-01 07:00:00+01:00,26947,26479.0
2018-02-01 08:00:00+01:00,30267,29437.0
2018-02-01 09:00:00+01:00,32546,31639.0
2018-02-01 10:00:00+01:00,34005,33137.0
2018-02-01 11:00:00+01:00,34449,33404.0
2018-02-01 12:00:00+01:00,34194,33171.0
2018-02-01 13:00:00+01:00,33929,33170.0
2018-02-01 14:00:00+01:00,32691,32227.0
2018-02-01 15:00:00+01:00,31864,31370.0
2018-02-01 16:00:00+01:00,31667,31148.0
2018-02-01 17:00:00+01:00,32141,31503.0
2018-02-01 18:00:00+01:00,33738,33192.0
2018-02-01 19:00:00+01:00,33972,33671.0
2018-02-01 20:00:00+01:00,33515,33817.0
