time,price day ahead,price actual
2018-01-24 11:00:00+01:00,57.45,64.07
2018-01-24 12:00:00+01:00,55.9,62.66
2018-01-24 13:00:00+01:00,55.83,61.25
2018-01-24 14:00:00+01:00,53.56,59.38
2018-01-24 15:00:00+01:00,50.86,56.73
2018-01-24 16:00:00+01:00,50.09,55.68
2018-01-24 17:00:00+01:00,52.17,58.21
2018-01-24 18:00:00+01:00,57.45,65.52
2018-01-24 19:00:00+01:00,59.75,67.69
2018-01-24 20:00:00+01:00,60.82,68.22
2018-01-24 21:00:00+01:00,60.01,66.01
2018-01-24 22:00:00+01:00,59.0,65.13
2018-01-24 23:00:00+01:00,57.69,63.15
2018-01-25 00:00:00+01:00,58.95,62.61
2018-01-25 01:00:00+01:00,56.02,59.49
2018-01-25 02:00:00+01:00,47.76,51.62
2018-01-25 03:00:00+01:00,46.01,50.01
2018-01-25 04:00:00+01:00,45.39,49.51
2018-01-25 05:00:00+01:00,45.39,49.7
2018-01-25 06:00:00+01:00,54.82,58.82
2018-01-25 07:00:00+01:00,55.84,59.37
2018-01-25 08:00:00+01:00,58.68,64.11
2018-01-25 09:00:00+01:00,59.11,64.63
2018-01-25 10:00:00+01:00,58.95,65.66
2018-01-25 11:00:00+01:00,58.19,65.12
2018-01-25 12:00:00+01:00,56.94,64.23
2018-01-25 13:00:00+01:00,56.92,62.55
2018-01-25 14:00:00+01:00,55.69,62.03
2018-01-25 15:00:00+01:00,51.89,57.96
2018-01-25 16:00:00+01:00,49.0,55.15
2018-01-25 17:00:00+01:00,49.37,56.07
2018-01-25 18:00:00+01:00,55.69,64.35
2018-01-25 19:00:00+01:00,57.69,66.34
2018-01-25 20:00:00+01:00,57.98,66.31
2018-01-25 21:00:00+01:00,54.19,61.39
2018-01-25 22:00:00+01:00,48.17,55.45
2018-01-25 23:00:00+01:00,43.09,50.58
2018-01-26 00:00:00+01:00,42.61,48.6
2018-01-26 01:00:00+01:00,38.05,45.02
2018-01-26 02:00:00+01:00,35.84,42.07
2018-01-26 03:00:00+01:00,33.01,39.18
2018-01-26 04:00:00+01:00,32.8,38.38
2018-01-26 05:00:00+01:00,34.9,40.34
2018-01-26 06:00:00+01:00,39.91,46.52
2018-01-26 07:00:00+01:00,51.27,55.95
2018-01-26 08:00:00+01:00,57.3,63.22
2018-01-26 09:00:00+01:00,58.01,63.84
2018-01-26 10:00:00+01:00,57.6,64.7
2018-01-26 11:00:00+01:00,53.75,61.12
2018-01-26 12:00:00+01:00,50.23,57.8
2018-01-26 13:00:00+01:00,49.2,55.45
2018-01-26 14:00:00+01:00,48.96,55.7
2018-01-26 15:00:00+01:00,48.25,55.16
2018-01-26 16:00:00+01:00,48.25,54.78
2018-01-26 17:00:00+01:00,51.15,57.54
2018-01-26 18:00:00+01:00,54.7,63.54
2018-01-26 19:00:00+01:00,57.98,66.47
2018-01-26 20:00:00+01:00,58.44,66.48
2018-01-26 21:00:00+01:00,58.39,65.43
2018-01-26 22:00:00+01:00,57.3,63.51
2018-01-26 23:00:00+01:00,54.77,60.94
2018-01-27 00:00:00+01:00,51.47,55.23
2018-01-27 01:00:00+01:00,39.52,44.44
2018-01-27 02:00:00+01:00,38.12,42.8
2018-01-27 03:00:00+01:00,38.05,43.31
2018-01-27 04:00:00+01:00,37.92,42.74
2018-01-27 05:00:00+01:00,37.92,42.69
2018-01-27 06:00:00+01:00,38.09,43.04
2018-01-27 07:00:00+01:00,39.27,44.84
2018-01-27 08:00:00+01:00,43.45,49.9
2018-01-27 09:00:00+01:00,51.47,56.51
2018-01-27 10:00:00+01:00,56.09,60.44
2018-01-27 11:00:00+01:00,54.15,58.84
2018-01-27 12:00:00+01:00,49.09,54.28
2018-01-27 13:00:00+01:00,51.09,56.28
2018-01-27 14:00:00+01:00,46.95,53.12
2018-01-27 15:00:00+01:00,44.6,51.1
2018-01-27 16:00:00+01:00,44.49,51.18
2018-01-27 17:00:00+01:00,46.0,51.64
2018-01-27 18:00:00+01:00,57.2,63.2
2018-01-27 19:00:00+01:00,60.08,66.49
2018-01-27 20:00:00+01:00,60.59,66.85
2018-01-27 21:00:00+01:00,60.61,66.91
2018-01-27 22:00:00+01:00,60.37,65.13
2018-01-27 23:00:00+01:00,59.42,64.43
2018-01-28 00:00:00+01:00,57.12,61.13
2018-01-28 01:00:00+01:00,53.01,56.89
2018-01-28 02:00:00+01:00,42.1,47.48
2018-01-28 03:00:00+01:00,39.98,45.29
2018-01-28 04:00:00+01:00,39.66,44.99
2018-01-28 05:00:00+01:00,39.66,44.97
2018-01-28 06:00:00+01:00,39.81,45.25
2018-01-28 07:00:00+01:00,39.98,45.68
2018-01-28 08:00:00+01:00,40.0,46.19
2018-01-28 09:00:00+01:00,41.6,48.55
2018-01-28 10:00:00+01:00,50.0,55.95
2018-01-28 11:00:00+01:00,51.65,57.08
2018-01-28 12:00:00+01:00,51.58,57.13
2018-01-28 13:00:00+01:00,52.88,58.27
2018-01-28 14:00:00+01:00,50.66,56.23
2018-01-28 15:00:00+01:00,43.42,50.12
2018-01-28 16:00:00+01:00,41.6,48.27
2018-01-28 17:00:00+01:00,44.01,49.84
2018-01-28 18:00:00+01:00,53.95,60.65
2018-01-28 19:00:00+01:00,59.58,65.26
2018-01-28 20:00:00+01:00,60.98,66.81
2018-01-28 21:00:00+01:00,61.99,67.8
2018-01-28 22:00:00+01:00,60.98,65.81
2018-01-28 23:00:00+01:00,58.19,62.94
2018-01-29 00:00:00+01:00,56.37,60.46
2018-01-29 01:00:00+01:00,46.18,50.67
2018-01-29 02:00:00+01:00,45.13,49.71
2018-01-29 03:00:00+01:00,45.09,49.6
2018-01-29 04:00:00+01:00,46.0,50.27
2018-01-29 05:00:00+01:00,47.95,52.28
2018-01-29 06:00:00+01:00,57.79,61.44
2018-01-29 07:00:00+01:00,59.42,62.29
2018-01-29 08:00:00+01:00,58.99,64.26
2018-01-29 09:00:00+01:00,58.99,64.45
2018-01-29 10:00:00+01:00,59.01,65.83
2018-01-29 11:00:00+01:00,58.19,64.96
2018-01-29 12:00:00+01:00,56.37,63.28
2018-01-29 13:00:00+01:00,55.39,61.06
2018-01-29 14:00:00+01:00,54.23,60.38
2018-01-29 15:00:00+01:00,54.14,60.34
2018-01-29 16:00:00+01:00,54.04,59.78
2018-01-29 17:00:00+01:00,54.14,59.88
2018-01-29 18:00:00+01:00,58.19,66.16
2018-01-29 19:00:00+01:00,59.58,67.47
2018-01-29 20:00:00+01:00,59.8,67.31
2018-01-29 21:00:00+01:00,59.25,66.3
2018-01-29 22:00:00+01:00,54.63,60.61
2018-01-29 23:00:00+01:00,54.04,60.0
2018-01-30 00:00:00+01:00,48.01,51.91
2018-01-30 01:00:00+01:00,44.1,47.92
2018-01-30 02:00:00+01:00,41.2,45.2
2018-01-30 03:00:00+01:00,41.06,44.93
2018-01-30 04:00:00+01:00,41.2,44.84
2018-01-30 05:00:00+01:00,43.6,47.53
2018-01-30 06:00:00+01:00,48.01,51.64
2018-01-30 07:00:00+01:00,55.39,58.38
2018-01-30 08:00:00+01:00,57.0,62.36
2018-01-30 09:00:00+01:00,58.58,63.94
2018-01-30 10:00:00+01:00,58.87,65.88
2018-01-30 11:00:00+01:00,58.75,65.53
2018-01-30 12:00:00+01:00,58.58,65.51
2018-01-30 13:00:00+01:00,58.39,63.94
2018-01-30 14:00:00+01:00,58.19,63.81
2018-01-30 15:00:00+01:00,57.79,63.41
2018-01-30 16:00:00+01:00,56.37,61.78
2018-01-30 17:00:00+01:00,58.19,63.56
2018-01-30 18:00:00+01:00,58.99,66.82
2018-01-30 19:00:00+01:00,60.07,67.82
2018-01-30 20:00:00+01:00,60.19,67.8
2018-01-30 21:00:00+01:00,59.69,66.19
2018-01-30 22:00:00+01:00,58.01,63.48
2018-01-30 23:00:00+01:00,55.31,60.74
2018-01-31 00:00:00+01:00,58.78,62.05
2018-01-31 01:00:00+01:00,55.39,59.01
2018-01-31 02:00:00+01:00,51.13,54.32
2018-01-31 03:00:00+01:00,48.46,52.24
2018-01-31 04:00:00+01:00,48.46,52.45
2018-01-31 05:00:00+01:00,50.82,54.68
2018-01-31 06:00:00+01:00,55.39,58.97
2018-01-31 07:00:00+01:00,58.01,60.54
2018-01-31 08:00:00+01:00,58.99,63.97
2018-01-31 09:00:00+01:00,59.26,63.95
2018-01-31 10:00:00+01:00,59.25,65.48
2018-01-31 11:00:00+01:00,58.67,65.01
2018-01-31 12:00:00+01:00,58.39,64.99
2018-01-31 13:00:00+01:00,59.0,64.33
2018-01-31 14:00:00+01:00,58.39,63.75
2018-01-31 15:00:00+01:00,58.19,63.71
2018-01-31 16:00:00+01:00,57.98,63.43
2018-01-31 17:00:00+01:00,57.07,62.81
2018-01-31 18:00:00+01:00,58.99,67.01
2018-01-31 19:00:00+01:00,60.13,68.13
2018-01-31 20:00:00+01:00,60.61,68.62
2018-01-31 21:00:00+01:00,60.37,67.28
2018-01-31 22:00:00+01:00,59.25,64.67
2018-01-31 23:00:00+01:00,58.78,64.16
2018-02-01 00:00:00+01:00,14.43,63.7
2018-02-01 01:00:00+01:00,10.26,61.38
2018-02-01 02:00:00+01:00,7.48,58.8
2018-02-01 03:00:00+01:00,4.52,54.87
2018-02-01 04:00:00+01:00,4.24,51.21
2018-02-01 05:00:00+01:00,8.36,50.19
2018-02-01 06:00:00+01:00,22.58,57.62
2018-02-01 07:00:00+01:00,41.92,63.19
2018-02-01 08:00:00+01:00,47.95,66.45
2018-02-01 09:00:00+01:00,49.9,66.23
2018-02-01 10:00:00+01:00,50.5,67.5
2018-02-01 11:00:00+01:00,49.7,66.48
2018-02-01 12:00:00+01:00,48.16,64.64
2018-02-01 13:00:00+01:00,48.02,61.24
2018-02-01 14:00:00+01:00,47.64,53.43
2018-02-01 15:00:00+01:00,46.38,51.75
2018-02-01 16:00:00+01:00,46.4,51.51
2018-02-01 17:00:00+01:00,49.71,53.65
2018-02-01 18:00:00+01:00,52.25,62.52
2018-02-01 19:00:00+01:00,53.47,66.89
2018-02-01 20:00:00+01:00,55.54,67.96
2018-02-01 21:00:00+01:00,55.02,66.4
2018-02-01 22:00:00+01:00,50.5,61.78
2018-02-01 23:00:00+01:00,39.63,58.72
2018-02-02 00:00:00+01:00,44.9,49.69
2018-02-02 01:00:00+01:00,41.6,46.44
2018-02-02 02:00:00+01:00,40.55,44.8
2018-02-02 03:00:00+01:00,39.5,43.69
2018-02-02 04:00:00+01:00,39.25,43.56
2018-02-02 05:00:00+01:00,39.5,44.57
2018-02-02 06:00:00+01:00,41.73,48.2
2018-02-02 07:00:00+01:00,54.23,58.01
2018-02-02 08:00:00+01:00,58.29,64.08
2018-02-02 09:00:00+01:00,58.59,64.34
2018-02-02 10:00:00+01:00,58.1,65.51
2018-02-02 11:00:00+01:00,54.65,62.0
2018-02-02 12:00:00+01:00,54.49,62.12
2018-02-02 13:00:00+01:00,52.04,58.57
2018-02-02 14:00:00+01:00,45.2,52.25
2018-02-02 15:00:00+01:00,44.1,51.01
2018-02-02 16:00:00+01:00,44.61,51.96
2018-02-02 17:00:00+01:00,51.37,58.31
2018-02-02 18:00:00+01:00,57.65,66.35
2018-02-02 19:00:00+01:00,60.05,68.6
2018-02-02 20:00:00+01:00,60.61,68.99
2018-02-02 21:00:00+01:00,60.17,67.19
2018-02-02 22:00:00+01:00,58.99,65.59
2018-02-02 23:00:00+01:00,58.72,64.98
2018-02-03 00:00:00+01:00,37.45,62.54
2018-02-03 01:00:00+01:00,36.68,58.68
2018-02-03 02:00:00+01:00,36.68,49.56
2018-02-03 03:00:00+01:00,37.0,48.12
2018-02-03 04:00:00+01:00,39.5,47.68
2018-02-03 05:00:00+01:00,42.82,47.98
2018-02-03 06:00:00+01:00,51.09,48.11
2018-02-03 07:00:00+01:00,57.57,49.57
2018-02-03 08:00:00+01:00,62.09,50.03
2018-02-03 09:00:00+01:00,65.0,55.29
2018-02-03 10:00:00+01:00,65.0,60.06
2018-02-03 11:00:00+01:00,64.13,56.35
2018-02-03 12:00:00+01:00,63.53,52.35
2018-02-03 13:00:00+01:00,61.68,52.41
2018-02-03 14:00:00+01:00,58.07,50.21
2018-02-03 15:00:00+01:00,55.19,49.4
2018-02-03 16:00:00+01:00,50.25,49.03
2018-02-03 17:00:00+01:00,46.0,54.13
2018-02-03 18:00:00+01:00,44.62,57.6
2018-02-03 19:00:00+01:00,47.73,64.39
2018-02-03 20:00:00+01:00,52.19,65.17
2018-02-03 21:00:00+01:00,52.19,64.92
2018-02-03 22:00:00+01:00,46.95,60.75
2018-02-03 23:00:00+01:00,41.18,56.89
2018-02-04 00:00:00+01:00,30.69,54.91
2018-02-04 01:00:00+01:00,25.31,50.11
2018-02-04 02:00:00+01:00,18.89,48.77
2018-02-04 03:00:00+01:00,18.89,48.05
2018-02-04 04:00:00+01:00,18.89,47.82
2018-02-04 05:00:00+01:00,20.0,49.24
2018-02-04 06:00:00+01:00,24.91,49.15
2018-02-04 07:00:00+01:00,28.89,49.18
2018-02-04 08:00:00+01:00,32.23,50.17
2018-02-04 09:00:00+01:00,33.1,57.23
2018-02-04 10:00:00+01:00,32.92,62.6
2018-02-04 11:00:00+01:00,32.52,62.38
2018-02-04 12:00:00+01:00,32.52,61.87
2018-02-04 13:00:00+01:00,30.92,63.13
2018-02-04 14:00:00+01:00,25.98,63.56
2018-02-04 15:00:00+01:00,21.82,59.86
2018-02-04 16:00:00+01:00,22.88,57.93
2018-02-04 17:00:00+01:00,24.47,59.43
2018-02-04 18:00:00+01:00,25.98,64.23
2018-02-04 19:00:00+01:00,30.69,65.77
2018-02-04 20:00:00+01:00,37.56,67.72
2018-02-04 21:00:00+01:00,41.69,68.19
2018-02-04 22:00:00+01:00,37.3,65.12
2018-02-04 23:00:00+01:00,32.36,63.28
2018-02-05 00:00:00+01:00,42.4,62.25
2018-02-05 01:00:00+01:00,35.78,54.21
2018-02-05 02:00:00+01:00,33.57,49.05
2018-02-05 03:00:00+01:00,33.27,48.66
2018-02-05 04:00:00+01:00,32.4,48.56
2018-02-05 05:00:00+01:00,33.57,48.44
2018-02-05 06:00:00+01:00,44.68,54.32
2018-02-05 07:00:00+01:00,48.32,63.0
2018-02-05 08:00:00+01:00,50.23,66.75
2018-02-05 09:00:00+01:00,51.73,68.05
2018-02-05 10:00:00+01:00,49.89,68.9
2018-02-05 11:00:00+01:00,49.7,68.12
2018-02-05 12:00:00+01:00,49.79,66.96
2018-02-05 13:00:00+01:00,49.69,65.44
2018-02-05 14:00:00+01:00,49.19,63.87
2018-02-05 15:00:00+01:00,49.01,60.03
2018-02-05 16:00:00+01:00,48.48,60.0
2018-02-05 17:00:00+01:00,46.23,63.72
2018-02-05 18:00:00+01:00,47.0,67.97
2018-02-05 19:00:00+01:00,48.18,69.66
2018-02-05 20:00:00+01:00,48.23,70.25
2018-02-05 21:00:00+01:00,50.0,68.27
2018-02-05 22:00:00+01:00,48.23,65.13
2018-02-05 23:00:00+01:00,46.23,56.02
2018-02-06 00:00:00+01:00,60.69,50.74
2018-02-06 01:00:00+01:00,59.74,50.18
2018-02-06 02:00:00+01:00,59.3,47.57
2018-02-06 03:00:00+01:00,58.33,46.48
2018-02-06 04:00:00+01:00,58.0,46.39
2018-02-06 05:00:00+01:00,57.07,47.13
2018-02-06 06:00:00+01:00,56.64,49.85
2018-02-06 07:00:00+01:00,56.64,61.22
2018-02-06 08:00:00+01:00,57.13,68.85
2018-02-06 09:00:00+01:00,63.61,68.55
2018-02-06 10:00:00+01:00,64.97,68.04
2018-02-06 11:00:00+01:00,64.97,67.22
2018-02-06 12:00:00+01:00,64.97,63.76
2018-02-06 13:00:00+01:00,64.97,61.26
2018-02-06 14:00:00+01:00,62.86,60.08
2018-02-06 15:00:00+01:00,58.64,59.06
2018-02-06 16:00:00+01:00,55.0,61.46
2018-02-06 17:00:00+01:00,54.54,67.63
2018-02-06 18:00:00+01:00,56.13,71.36
2018-02-06 19:00:00+01:00,61.0,71.66
2018-02-06 20:00:00+01:00,64.29,70.97
2018-02-06 21:00:00+01:00,66.0,69.78
2018-02-06 22:00:00+01:00,66.0,66.1
2018-02-06 23:00:00+01:00,65.71,57.07
2018-02-07 00:00:00+01:00,58.69,52.94
2018-02-07 01:00:00+01:00,54.41,49.44
2018-02-07 02:00:00+01:00,52.09,47.73
2018-02-07 03:00:00+01:00,52.08,46.94
2018-02-07 04:00:00+01:00,52.09,46.23
2018-02-07 05:00:00+01:00,54.41,47.1
2018-02-07 06:00:00+01:00,59.16,51.84
2018-02-07 07:00:00+01:00,59.41,63.21
2018-02-07 08:00:00+01:00,62.16,68.66
2018-02-07 09:00:00+01:00,63.17,69.83
2018-02-07 10:00:00+01:00,63.97,69.72
2018-02-07 11:00:00+01:00,63.95,68.94
2018-02-07 12:00:00+01:00,64.97,67.75
2018-02-07 13:00:00+01:00,64.97,64.52
2018-02-07 14:00:00+01:00,63.8,60.47
2018-02-07 15:00:00+01:00,63.17,59.53
2018-02-07 16:00:00+01:00,62.64,61.93
2018-02-07 17:00:00+01:00,62.64,66.51
2018-02-07 18:00:00+01:00,62.47,74.45
2018-02-07 19:00:00+01:00,62.47,74.91
2018-02-07 20:00:00+01:00,62.8,75.44
2018-02-07 21:00:00+01:00,63.9,73.54
2018-02-07 22:00:00+01:00,63.0,69.98
2018-02-07 23:00:00+01:00,62.41,67.23
2018-02-08 00:00:00+01:00,60.71,65.66
2018-02-08 01:00:00+01:00,58.4,60.38
2018-02-08 02:00:00+01:00,54.9,54.79
2018-02-08 03:00:00+01:00,53.2,53.96
2018-02-08 04:00:00+01:00,52.93,53.64
2018-02-08 05:00:00+01:00,53.2,53.56
2018-02-08 06:00:00+01:00,58.07,60.62
2018-02-08 07:00:00+01:00,62.21,66.28
2018-02-08 08:00:00+01:00,64.66,73.16
2018-02-08 09:00:00+01:00,65.7,73.05
2018-02-08 10:00:00+01:00,65.7,74.34
2018-02-08 11:00:00+01:00,66.66,72.56
2018-02-08 12:00:00+01:00,68.02,71.8
2018-02-08 13:00:00+01:00,68.89,70.18
2018-02-08 14:00:00+01:00,68.86,68.4
2018-02-08 15:00:00+01:00,68.5,67.74
2018-02-08 16:00:00+01:00,68.48,68.62
2018-02-08 17:00:00+01:00,68.5,70.52
2018-02-08 18:00:00+01:00,67.98,82.22
2018-02-08 19:00:00+01:00,69.41,81.65
2018-02-08 20:00:00+01:00,68.0,81.57
2018-02-08 21:00:00+01:00,69.81,77.27
2018-02-08 22:00:00+01:00,69.3,75.18
2018-02-08 23:00:00+01:00,66.66,73.27
2018-02-09 00:00:00+01:00,65.8,65.43
2018-02-09 01:00:00+01:00,60.91,63.12
2018-02-09 02:00:00+01:00,59.28,57.46
2018-02-09 03:00:00+01:00,59.28,54.61
2018-02-09 04:00:00+01:00,58.95,54.43
2018-02-09 05:00:00+01:00,59.28,56.99
2018-02-09 06:00:00+01:00,59.28,62.36
2018-02-09 07:00:00+01:00,59.28,66.96
2018-02-09 08:00:00+01:00,59.28,72.97
2018-02-09 09:00:00+01:00,61.69,75.83
2018-02-09 10:00:00+01:00,61.69,76.32
2018-02-09 11:00:00+01:00,63.5,74.37
2018-02-09 12:00:00+01:00,64.78,74.58
2018-02-09 13:00:00+01:00,65.8,73.08
2018-02-09 14:00:00+01:00,65.8,70.74
2018-02-09 15:00:00+01:00,63.96,67.88
2018-02-09 16:00:00+01:00,65.01,66.48
2018-02-09 17:00:00+01:00,65.8,64.45
2018-02-09 18:00:00+01:00,63.5,67.05
2018-02-09 19:00:00+01:00,67.72,71.29
2018-02-09 20:00:00+01:00,70.67,72.08
2018-02-09 21:00:00+01:00,73.07,69.53
2018-02-09 22:00:00+01:00,72.3,64.7
2018-02-09 23:00:00+01:00,71.39,58.13
2018-02-10 00:00:00+01:00,59.14,54.03
2018-02-10 01:00:00+01:00,56.97,51.58
2018-02-10 02:00:00+01:00,51.41,49.74
2018-02-10 03:00:00+01:00,48.55,48.7
2018-02-10 04:00:00+01:00,48.29,47.8
2018-02-10 05:00:00+01:00,50.64,48.88
2018-02-10 06:00:00+01:00,58.18,49.42
2018-02-10 07:00:00+01:00,73.43,52.07
2018-02-10 08:00:00+01:00,74.26,52.8
2018-02-10 09:00:00+01:00,75.49,57.9
2018-02-10 10:00:00+01:00,73.7,64.31
2018-02-10 11:00:00+01:00,70.47,57.9
2018-02-10 12:00:00+01:00,71.5,54.8
2018-02-10 13:00:00+01:00,69.93,53.06
2018-02-10 14:00:00+01:00,65.99,52.35
2018-02-10 15:00:00+01:00,65.1,48.76
2018-02-10 16:00:00+01:00,65.01,49.03
2018-02-10 17:00:00+01:00,67.13,50.42
2018-02-10 18:00:00+01:00,73.94,62.74
2018-02-10 19:00:00+01:00,78.76,71.57
2018-02-10 20:00:00+01:00,80.0,73.28
2018-02-10 21:00:00+01:00,75.21,72.81
2018-02-10 22:00:00+01:00,69.95,66.9
2018-02-10 23:00:00+01:00,65.1,65.68
2018-02-11 00:00:00+01:00,56.86,55.89
2018-02-11 01:00:00+01:00,54.24,52.77
2018-02-11 02:00:00+01:00,49.55,49.38
2018-02-11 03:00:00+01:00,48.9,48.24
2018-02-11 04:00:00+01:00,48.1,47.44
2018-02-11 05:00:00+01:00,51.15,47.14
2018-02-11 06:00:00+01:00,60.18,47.58
2018-02-11 07:00:00+01:00,67.2,48.32
2018-02-11 08:00:00+01:00,68.4,49.25
2018-02-11 09:00:00+01:00,70.07,50.7
2018-02-11 10:00:00+01:00,70.71,53.75
2018-02-11 11:00:00+01:00,69.8,53.7
2018-02-11 12:00:00+01:00,68.4,54.3
2018-02-11 13:00:00+01:00,67.2,57.09
2018-02-11 14:00:00+01:00,64.2,54.41
2018-02-11 15:00:00+01:00,65.82,51.94
2018-02-11 16:00:00+01:00,65.85,51.65
2018-02-11 17:00:00+01:00,67.64,50.3
2018-02-11 18:00:00+01:00,70.69,55.44
2018-02-11 19:00:00+01:00,72.5,67.81
2018-02-11 20:00:00+01:00,71.42,68.94
2018-02-11 21:00:00+01:00,67.23,69.64
2018-02-11 22:00:00+01:00,67.89,67.35
2018-02-11 23:00:00+01:00,67.16,60.85
2018-02-12 00:00:00+01:00,55.79,50.04
2018-02-12 01:00:00+01:00,48.57,47.82
2018-02-12 02:00:00+01:00,46.65,47.06
2018-02-12 03:00:00+01:00,45.65,44.36
2018-02-12 04:00:00+01:00,45.15,44.06
2018-02-12 05:00:00+01:00,45.65,45.66
2018-02-12 06:00:00+01:00,46.14,52.05
2018-02-12 07:00:00+01:00,46.65,63.46
2018-02-12 08:00:00+01:00,47.0,66.98
2018-02-12 09:00:00+01:00,49.68,67.77
2018-02-12 10:00:00+01:00,55.79,69.14
2018-02-12 11:00:00+01:00,58.46,68.31
2018-02-12 12:00:00+01:00,58.46,67.81
2018-02-12 13:00:00+01:00,63.17,65.88
2018-02-12 14:00:00+01:00,62.01,65.91
2018-02-12 15:00:00+01:00,57.27,61.74
2018-02-12 16:00:00+01:00,57.0,61.19
2018-02-12 17:00:00+01:00,62.31,65.08
2018-02-12 18:00:00+01:00,66.92,69.92
2018-02-12 19:00:00+01:00,67.2,72.35
2018-02-12 20:00:00+01:00,67.67,73.14
2018-02-12 21:00:00+01:00,67.53,71.75
2018-02-12 22:00:00+01:00,67.09,68.13
2018-02-12 23:00:00+01:00,62.76,67.15
2018-02-13 00:00:00+01:00,60.05,63.71
2018-02-13 01:00:00+01:00,48.4,52.71
2018-02-13 02:00:00+01:00,44.32,48.96
2018-02-13 03:00:00+01:00,42.79,47.53
2018-02-13 04:00:00+01:00,41.71,46.32
2018-02-13 05:00:00+01:00,41.71,46.38
2018-02-13 06:00:00+01:00,43.99,49.98
2018-02-13 07:00:00+01:00,56.81,61.43
2018-02-13 08:00:00+01:00,60.69,67.19
2018-02-13 09:00:00+01:00,61.28,67.21
2018-02-13 10:00:00+01:00,60.05,67.17
2018-02-13 11:00:00+01:00,52.8,60.63
2018-02-13 12:00:00+01:00,49.62,57.68
2018-02-13 13:00:00+01:00,49.3,56.09
2018-02-13 14:00:00+01:00,45.56,52.12
2018-02-13 15:00:00+01:00,43.99,51.11
2018-02-13 16:00:00+01:00,45.36,52.54
2018-02-13 17:00:00+01:00,49.85,56.9
2018-02-13 18:00:00+01:00,54.38,63.7
2018-02-13 19:00:00+01:00,60.61,69.45
2018-02-13 20:00:00+01:00,61.92,70.4
2018-02-13 21:00:00+01:00,61.48,68.55
2018-02-13 22:00:00+01:00,58.19,64.42
2018-02-13 23:00:00+01:00,47.06,54.27
2018-02-14 00:00:00+01:00,41.85,47.04
2018-02-14 01:00:00+01:00,39.89,44.86
2018-02-14 02:00:00+01:00,38.85,43.5
2018-02-14 03:00:00+01:00,35.75,39.77
2018-02-14 04:00:00+01:00,35.91,40.17
2018-02-14 05:00:00+01:00,37.17,41.45
2018-02-14 06:00:00+01:00,42.82,49.58
2018-02-14 07:00:00+01:00,49.47,55.0
2018-02-14 08:00:00+01:00,58.8,64.97
2018-02-14 09:00:00+01:00,57.19,63.9
2018-02-14 10:00:00+01:00,56.96,64.31
2018-02-14 11:00:00+01:00,50.81,58.55
2018-02-14 12:00:00+01:00,48.41,56.4
2018-02-14 13:00:00+01:00,47.48,54.01
2018-02-14 14:00:00+01:00,45.99,52.63
2018-02-14 15:00:00+01:00,45.0,51.68
2018-02-14 16:00:00+01:00,45.99,52.84
2018-02-14 17:00:00+01:00,45.75,52.85
2018-02-14 18:00:00+01:00,52.08,61.22
2018-02-14 19:00:00+01:00,60.54,68.99
2018-02-14 20:00:00+01:00,61.87,70.14
2018-02-14 21:00:00+01:00,61.11,69.09
2018-02-14 22:00:00+01:00,57.19,64.07
2018-02-14 23:00:00+01:00,44.93,52.22
2018-02-15 00:00:00+01:00,42.3,46.92
2018-02-15 01:00:00+01:00,41.7,46.43
2018-02-15 02:00:00+01:00,39.88,44.21
2018-02-15 03:00:00+01:00,39.6,43.7
2018-02-15 04:00:00+01:00,39.88,44.22
2018-02-15 05:00:00+01:00,41.7,45.88
2018-02-15 06:00:00+01:00,43.98,49.32
2018-02-15 07:00:00+01:00,53.99,58.27
2018-02-15 08:00:00+01:00,58.3,64.33
2018-02-15 09:00:00+01:00,59.68,65.75
2018-02-15 10:00:00+01:00,59.83,67.2
2018-02-15 11:00:00+01:00,59.68,67.08
2018-02-15 12:00:00+01:00,59.01,66.44
2018-02-15 13:00:00+01:00,59.94,65.98
2018-02-15 14:00:00+01:00,59.68,65.74
2018-02-15 15:00:00+01:00,59.94,66.25
2018-02-15 16:00:00+01:00,60.18,66.6
2018-02-15 17:00:00+01:00,60.53,67.05
2018-02-15 18:00:00+01:00,61.28,70.13
2018-02-15 19:00:00+01:00,63.7,72.35
2018-02-15 20:00:00+01:00,65.03,73.33
2018-02-15 21:00:00+01:00,64.63,72.19
2018-02-15 22:00:00+01:00,61.9,67.84
2018-02-15 23:00:00+01:00,60.19,66.08
2018-02-16 00:00:00+01:00,60.69,64.33
2018-02-16 01:00:00+01:00,60.0,63.28
2018-02-16 02:00:00+01:00,56.91,60.7
2018-02-16 03:00:00+01:00,52.8,56.38
2018-02-16 04:00:00+01:00,51.14,54.94
2018-02-16 05:00:00+01:00,54.87,58.47
2018-02-16 06:00:00+01:00,60.38,63.63
2018-02-16 07:00:00+01:00,61.4,64.66
2018-02-16 08:00:00+01:00,62.19,67.8
2018-02-16 09:00:00+01:00,62.28,67.73
2018-02-16 10:00:00+01:00,62.09,68.98
2018-02-16 11:00:00+01:00,61.39,68.37
2018-02-16 12:00:00+01:00,60.75,68.08
2018-02-16 13:00:00+01:00,60.69,66.65
2018-02-16 14:00:00+01:00,60.21,66.46
2018-02-16 15:00:00+01:00,59.01,65.29
2018-02-16 16:00:00+01:00,60.01,66.2
2018-02-16 17:00:00+01:00,60.05,66.29
